v001x,v002x,v003x,v004x,v005x,v001y,v002y,v003y,v004y,v005y,v006y,v007y,v008y,v009y,v010y,v011y,v012y,v013y,v014y,v015y,v016y,v017y,v030y,v030y2,v031y,v031y2,v032y,v032y2,v033y,v033y2,v034y,v034y2,v035y,v035y2,v036y,v036y2,v040y,v041y,v042y,v043y,v044y,v044y2,v045y,v046y,v047y,v048y,v049y,v050y,v051y,v051y2,v052y,v053y,v054y,v055y,v056y,v057y,v058y,v058y2,v059y,v059y2,v060y,v060y2,v061y,v062y,v063y,v080y,v081y,v082y,v083y,v084y,v085y,v086y,v088y,v089y,v090y,v091y,v091y2,v092y,v093y,v120y,v121y,v122y,v123y,v124y,v124y2,v125y,v126y,v127y,v128y,v129y,v130y,v131y,v132y,v133y,v134y,v135y,v136y,v137y,v138y,v139y,v140y,v160y,v160y1,v161y,v161y1,v161y2,v162y,v163y,v164y,v165y,v166y,v166y2,v166y3,v167y,v167y2,v168y,v168y2,v169y,v169y2,v169y9,v169y10,v169y11,v169y12,v169y13,v169y14,v170y,v170y2,v170y3,v171y,v171y1,v171y2,v171y3,v171y4,v171yt,v172y,v173y,v174y,v174y1,v175y,v176y,v176y2,v176y3l,v176y3,v176yt,v177y,v178y,v178y2,v178y3l,v178y3,v178yt,v179y,v179y2,v180y,v200y,v201y,v202y,v203y,v203y2,v204y,v204y2,v205y,v206y,v207y,v208y,v209y,v210y,v211y,v212y,v213y,v214y,v215y,v216y,v216y2,v216y3,v217y,v217y2,v217y3,v217y4,v217y5,v217y5l,v217y6,v217y7,v217y23,v217y24,v217y25,v217y27,v217y31,v217y32,v218y,v218yl,v219y,v219y2,v219y3,v219y4,v219y5,v220y,v221y
2,203,Huysmans,460803,470313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1352,5,2.91,3,3,0.4554,0.5,1,0,1,53.9604,3,0,0,0,0,0,1,1,0,2,16,0,19,0,0.2051478,0.1690367,0,11.38614,43.6,16.95811,3.517994,1,0.5,0,28.8,0,1,0,0,0,1,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,202,0,0,0,0,0,0,0,0,1,1,0,1,0,25,26,1,2,0,0,,,,,,,0,1,1,2,0,1,0,2,4,0,0,2,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.1642012,222,0,0,0,0,0,0,,,,2.6,5.9,1.8,2,6,0,1.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.2,-0.0037064,0,1,0,-1.8,-1.8
2,201,Spaak,460313,460320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1495,5,2.91,3,1,0.4554,0.5,1,0,0,34.15842,1,,0,0,1,0,0,0,0,1,13,,12,,,,,11.38614,43.6,16.95811,3.517994,1,0.5,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,202,0,,,,,,,,,,,,,29,30,1,2,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0046823,7,0,,,,,,,,,2.6,5.9,2.6,,5.9,,2.6,0,0,0,0,0,0,1,0,0,0,0,,1,0,1,,,0,0,0,0,,-1.1,-0.0322029,,,,,
10,1005,De Gasperi IV,470531,480512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,323,16,4.8,3.342246,1.47,0.3723,0.48,1,0,1,47.48201,2,-1,1,0,0,1,0,0,0,1,17,1,19,1,0.1333333,0.1470588,1,24.10072,61,25.47476,2.644066,0,0.48,0,38.6,1,1,0,0,0,0,1,0,0,0,0,0,7.13,0,0,0,0,0,0,0,2,0,0,0,0,1,556,0,0,0,0,0,0,0,0,1,1,0,0,1,18,19,1,3,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,1,0,1,1,1,CoC,1,0,1,1,1,CoC,1,323,0,0,0,0,0,0,,,62,8.3,15.7,8.9,6,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.3,0.3011667,0,1,0,13.3,13.3
11,1101,Dupong I,451114,470301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1075,5,3.05,2.285088,1.92,0.4902,0.636,1,0,1,98.03922,4,,1,0,0,0,1,0,1,3,13,,8,,0.1415385,0.1133333,0,9.803922,73,22.43499,3.142949,1,0.636,0,73,1,1,1,0,0,0,1,1,1,0,0,0,4,1,1,0,0,0,0,0,5,1,1,0,0,1,51,1,,,,,,,,,,,,,20,21,0,0,1,2,,,,,,,1,2,3,2,0,1,0,2,4,1,1,2,0,,,,,,O,,,,,,O,0.4390698,472,0,,,,,,,,,,,,4,,0,,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,1,0,1,0,0,0,,5.8,0.05916,,,,-4.8,-4.8
2,202,Van Acker III,460331,460709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1477,5,2.91,3,3,0.4554,0.5,1,0,1,53.9604,3,1,0,0,0,0,1,1,0,2,16,1,19,1,0.195388,0.1611099,0,11.38614,43.6,16.95811,3.517994,1,0.5,0,28.8,0,1,0,0,0,1,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,202,0,0,0,0,0,0,0,0,1,1,0,0,0,11,12,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,4,0,0,2,0,0,0,0,,0,CaC,0,0,0,,0,CaC,0.0677048,100,0,0,0,0,0,0,,,,2.6,5.9,2.6,,5.9,,2.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.2,-0.0037064,1,0,0,-1.8,-1.8
11,1102,Dupong II,470301,480607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,603,5,3.05,2.285088,1.28,0.4902,0.636,1,0,1,66.66667,2,-1,1,0,0,0,1,1,0,2,12,-1,7,-1,0.0686275,0.0210084,0,9.803922,73,22.43499,3.142949,1,0.636,0,0,1,1,1,1,0,0,1,1,1,0,0,0,4,1,1,0,0,0,0,0,5,1,1,0,0,1,51,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,3,,,,,,,1,2,3,2,0,1,0,2,4,1,1,2,0,,,,,,O,,,,,,O,0.7694859,464,0,0,0,0,0,0,,,4,,,,6,,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.5,-0.0825,0,1,0,-4.8,-4.8
10,1003,De Gasperi II,460713,470120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,645,16,4.8,3.342246,2.49,0.3723,0.48,1,0,1,80.7554,4,-1,1,0,0,0,1,0,1,3,16,1,16,-1,0.1127506,0.1266394,1,24.10072,61,25.47476,2.644066,0,0.48,0,61,1,1,1,0,0,0,1,0,0,0,0,0,7.13,0,0,0,0,0,0,0,2,0,0,0,0,1,556,0,0,0,0,0,0,1,0,1,1,0,0,1,12,13,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,1,0,1,,1,CoC,1,0,1,,1,CoC,0.296124,191,0,0,0,0,0,0,,,18,,31,8.3,62,15.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0.0247661,0,0,0,,13.3
8,801,Thors II,441021,460630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,729,4,3.49,2.997,2.27,0.3846,0.5,1,0,1,71.15385,3,,1,0,0,0,1,0,1,3,13,,6,,0.2723493,0.2108108,0,19.23077,,,,1,0.167,,,0,1,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,52,1,,,,,,,,,,,,,36,37,1,2,1,2,1145,0,2,0,0,98,0,1,2,2,0,1,0,2,2,0,1,2,0,0,0,0,,0,IC,0,0,0,,0,IC,0.8203018,598,0,,,,,,,,,,,,6,,6,,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,,5.6,0.0787027,,,,1,1
12,1201,Schermerhorn,450624,460517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,327,,,,,,,,0,,,3,,,,,,,,,,15,,15,,,,0,,,,,,,,,,,,,,,1,0,1,0,0,0,3.6,0,0,0,0,0,0,1,1,0,0,0,0,1,,1,,,,,,,,,,,,,,,,,0,0,,,,,,,0,1,1,2,0,1,0,2,4,0,0,2,0,1,0,1,,2,Parl,1,0,1,,2,Parl,1,327,0,,,,,,,,15,3.6,2.3,2.3,9,68.8,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,,,,,,,,
10,1001,Parri,450621,451124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,6,,,,,,,,,,14,,16,,,,1,,,,,,,,,,,,,,,0,0,0,0,0,0,7.13,0,0,0,0,0,0,0,2,0,0,0,0,1,,0,,,,,,,,,,,,,8,9,0,0,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,156,,,,,,,,,97,,-21.7,,97,-21.7,,,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,,,,,,,,
4,402,Pekkala,460326,480701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,828,7,4.78,5.029726,3.59,0.25,0.254,1,0,1,81,4,-1,1,0,0,0,1,0,1,3,12,0,18,1,0.0730994,0.0793651,0,24.5,121.2,43.26703,3.098513,1,0.237,75.6,121.2,1,1,0,0,0,1,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,1,1,1,0,0,0,0,0,0,0,0,18,19,1,2,1,3,418,0,0,0,0,100,0,1,1,3,0,0,1,3,3,0,1,3,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,1,828,0,0,0,0,1,0,,,60,,8.1,,35,7.9,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.0049383,0,1,0,-0.2,-3.5
1,101,Renner,450427,451220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,0,,,3,,,,,,,,,,10,,13,,,,1,,,,,,,,,,,,,,,1,1,1,0,0,0,4.14,0,0,0,0,1,0,0,4,0,1,0,0,1,,0,,,,,,,,,,,,,7,8,0,0,0,0,,,,,,,0,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,,0,CaC,1,0,1,,1,CoC,,237,0,,,,,,,,0,,-58.7,,0,-58.7,0,,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,,,,,,,,
10,1010,Pella,530817,540115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1742,10,4.2,2.432338,1,0.4441,0.621,1,0,0,44.40678,1,0,1,0,1,0,0,0,0,1,17,0,19,0,,,,29.15254,24.5,5.734502,2.93951,0,0.621,0,0,1,1,0,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,590,0,0,0,0,0,0,0,0,1,1,0,1,0,20,21,1,1,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.086682,151,0,0,0,0,0,0,14.49773,3.2,1.5,10,7.5,10,2.9,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,1,0,0,0,0,2.2,0.049542,0,0,1,,
4,410,Kekkonen V,541020,560127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1355,6,4.71,4.454124,2,0.27,0.286,1,0,1,53.5,2,-1,1,0,0,0,1,1,0,2,11,0,14,0,0.0046729,0.056397,0,21.5,76.6,32.89339,3.280487,1,0.286,76.6,76.6,1,1,1,1,0,1,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,1,1,0,0,0,5,6,0,0,1,3,561,0,0,0,0,100,0,1,2,3,0,0,1,3,3,0,1,3,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.3424354,464,0,0,0,0,0,0,3,0,0,,9.1,,11.3,2,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-4,-0.0747664,1,0,0,-3,-1
17,1705,Eden II,550607,570109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,1827,3,2.03,1,1,0.546,1,0,0,0,54.60318,1,0,1,1,0,0,1,0,0,,18,0,18,0,,,,0,46.9,0,2.951108,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,630,0,0,0,0,0,0,0,1,0,1,1,1,1,12,13,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.318555,582,0,0,0,0,0,0,3.719365,1.7,3.5,1.6,3.3,1.6,3.3,1.9,3.3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,,,0,1,0,0,0,-0.3,-0.0054942,0,0,1,,
2,210,Eyskens II,580623,581104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,1497,5,2.45,3.453039,1,0.4906,0.44,1,0,0,49.0566,1,-1,1,0,1,0,0,0,0,1,14,-1,14,-1,,,,0.9433962,24.2,8.423482,2.887597,1,0.44,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2.6,1,1,0,0,0,1,0,2,1,0,0,0,1,212,0,1,1,0,0,0,0,0,0,0,0,0,0,21,22,1,1,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0895124,134,0,0,0,0,0,0,4.245283,1.3,1.2,5.2,-0.1,5.2,1.2,-0.1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,,0,0,0,1,0,-5,-0.1019231,1,0,0,,
16,1606,Erlander V,560926,571026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,1453,5,3.18,2.997,1.6,0.4589,0.5,1,0,1,54.11255,2,0,1,0,0,0,1,1,0,2,12,0,16,0,0.098,0.0622857,1,2.597403,99.9,35.52504,2.361019,1,0.167,46,46,1,1,1,1,0,1,1,0,0,1,0,1,5.16,0,0,0,0,0,1,1,2,0,1,0,0,1,231,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,1900,0,2,0,0,98,0,1,2,2,0,1,0,2,2,0,1,2,0,0,0,0,0,0,IC,0,0,0,0,0,IC,0.2718513,395,0,0,0,0,0,0,5.127047,1.4,4.4,1.7,3.3,1.9,4.5,2.4,0,1.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.9,0.090552,1,0,0,1.6,1.6
3,307,Hansen,550201,570514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,975,7,3.69,3.591528,1,0.419,0.462,1,0,0,41.89944,1,0,1,0,1,0,0,0,0,1,14,1,13,-1,,,,4.469274,38.5,11.37488,2.672496,0,0.115,1.3,0,0,0,0,0,0,1,1,0,0,0,0,0,6.5,0,0,0,0,0,1,1,4,1,1,0,0,0,179,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.854359,833,1,0,0,1,1,0,4.021606,0.15,5.6,9.7,-0.4,10.2,2.6,4.3,0,10.2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,,,0,0,0,0,0,-1.9,-0.0453467,1,0,0,,
3,302,Hedtoft I,471113,500905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1445,6,3.53,4.144906,1,0.3867,0.352,1,0,0,38.66667,1,0,1,0,1,0,0,0,0,1,15,1,17,1,,,,6,36.3,11.95895,2.834383,0,0.093,8.3,0,0,0,0,0,0,1,1,0,0,0,1,1,6.5,0,0,0,0,0,1,1,4,1,1,0,0,0,150,1,0,0,0,0,0,0,1,1,1,0,0,0,16,17,1,2,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.7107266,1027,1,1,0,1,1,1,16.26846,4.2,3,8.9,5.6,8.7,6,7.1,0,8.7,0,0,1,0,1,1,2,0,0,1,1,1,0,0,0,,,0,0,0,0,0,-0.4,-0.0103448,0,0,1,,
12,1205,Drees III,520902,560613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,1380,8,4.65,4.880715,3.55,0.3,0.276,1,0,1,81,4,0,1,0,0,0,1,0,1,3,15,1,16,1,0.031746,0.0669056,1,6,55.2,19.28435,2.828962,1,0.276,,42.3,1,1,1,0,0,0,1,0,1,0,1,1,3.6,0,0,0,0,0,0,1,1,0,0,0,0,1,100,1,1,1,0,0,0,0,0,0,0,0,0,1,69,70,1,3,0,0,,,,,,,0,1,1,2,0,1,0,2,4,0,0,2,0,1,0,1,2,2,Parl,1,0,1,2,2,Parl,1,1380,0,0,0,0,0,0,5,0.425,0,3.5,2,0.9,1.8,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.8,0.0592593,0,1,0,3.7,3.7
10,1006,De Gasperi V,480523,500112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1841,10,2.9,1,1,0.5331,1,0,0,1,63.41463,4,1,1,0,0,0,1,0,1,3,16,-1,20,1,0.217033,0.2125687,1,22.8223,81.4,0,2.796861,0,1,0,81.4,1,1,1,0,0,0,1,0,0,1,0,1,7.13,1,0,0,0,1,0,0,2,0,0,0,0,1,574,0,1,1,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,3,0,0,2,0,1,0,1,1,1,CoC,1,0,1,1,1,CoC,0.3253666,599,0,0,0,0,0,0,28.21109,2.25,6,8.9,6.4,8.3,-1,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-12.8,-0.2018462,0,0,1,-8.4,-8.4
4,411,Fagerholm II,560303,570522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,856,6,4.71,4.454124,2.94,0.27,0.286,1,0,1,66.5,4,1,1,0,0,0,1,0,1,3,11,0,15,1,0.0621554,0.0796992,0,21.5,76.6,32.89339,3.280487,1,0.286,76.6,76.6,1,1,1,0,0,0,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,1,1,1,0,0,0,0,0,0,0,0,36,37,0,0,1,3,225,0,0,0,0,100,0,1,2,3,0,0,1,3,3,0,1,3,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.5198598,445,0,0,0,0,1,0,3,0,11.3,,2,,11.2,1.5,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-6.3,-0.0947368,1,0,0,-3,-3
4,414,Sukselainen Ic,570902,571018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,307,7,5.59,5.16884,1.9,0.265,0.3,1,0,1,42.5,3,1,1,0,0,1,0,0,0,1,11,0,15,1,0.161991,0.1074004,0,21.5,76.6,31.54501,3.280487,1,0.3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,751,0,0,0,0,100,0,1,1,3,0,0,1,3,3,0,1,3,0,0,0,0,0,0,CaC,0,0,0,0,0,CaC,0.1498371,46,0,0,0,0,0,0,3,0,11.2,,1.5,,11.2,1.5,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,-1.3,-0.0305882,1,0,0,-1,-1
17,1701,Attlee I,450726,500203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1832,8,2.05,1,1,0.6141,1,0,0,0,61.40625,1,,1,1,0,0,1,0,0,,21,,21,,,,,0.3125,79.89999,0,3.356693,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,640,0,,,,,,,,,,,,,21,22,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.9022926,1653,0,,,,,,,,2,1,-7,1.6,2.7,3.7,0,1.6,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,,,0,0,0,0,,-1.7,-0.0276845,,,,,
17,1704,Eden I,550406,550506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,574,5,2.06,1,1,0.5152,1,0,0,0,51.52,1,0,1,1,0,0,1,0,0,,18,1,18,1,,,,0,33.8,0,3.071039,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2.03,0,0,0,0,0,1,0,7,1,1,0,0,1,625,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,,,1,1,1,1,,,,,,,,,,,,,0.0522648,30,1,0,0,1,1,0,3.84,2.7,3.5,1.6,3.3,1.6,3.5,3.3,3.5,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,,,0,0,0,0,0,1.7,0.0329969,0,0,1,,
6,601,Adenauer I,490915,530906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,1,0,0,0,0,0,1,1452,9,3.95,4.239013,2.22,0.3483,0.312,1,0,1,51.99005,3,,1,0,0,0,1,1,0,2,14,,14,,0.0448565,0.0297714,0,5.223881,53.3,14.21561,3.185126,1,0.312,0,40.3,1,1,0,0,0,0,1,1,1,0,1,1,3.47,1,0,1,1,0,0,0,7,0,1,0,0,1,402,0,,,,,,,,,,,,,32,33,0,0,0,0,,,,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,,1,Pca,1,0,1,,1,Pca,1,1452,0,,,,,,,,7.6,8.3,17,7.5,-1.9,8.3,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,,11.1,0.2135024,,,,14.2,14.2
4,416,Kuuskoski,580426,580706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,71,7,5.59,5.16884,,0.265,0.3,1,1,,0,0,0,0,0,0,0,0,0,0,,11,0,14,1,,,,21.5,76.6,31.54501,3.280487,1,0.3,0,,0,0,0,0,1,0,1,1,1,0,0,0,4.86,0,0,0,0,0,0,0,1,0,0,1,1,0,200,0,0,0,0,0,0,0,0,1,1,0,1,0,8,9,1,1,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,1,71,0,0,0,0,0,0,3,0,6.6,3.1,-0.1,3.1,6.6,-0.1,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,,
3,304,Eriksen I,501030,530421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1406,6,3.96,3.588564,2,0.3974,0.462,1,0,1,39.7351,2,1,0,0,0,1,0,0,0,1,15,1,13,-1,0.0833333,0.05,0,4.635762,65.1,19.44716,2.8424,0,0.077,9.2,18.2,0,0,1,0,1,0,1,0,0,0,1,1,6.5,0,0,0,0,0,1,1,4,1,1,0,0,0,151,1,0,0,0,0,0,0,0,1,1,0,0,0,4,5,0,0,0,0,,,,,,,1,2,3,1,1,0,0,1,1,1,0,1,1,0,0,0,,0,CaC,0,0,0,,0,IC,0.6429588,904,0,0,1,0,1,1,12.84327,0.4,6,8.7,7.1,9.2,1,5.8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.3,0.00755,0,0,1,0.8,0.8
12,1207,Beel II,581222,590312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,80,7,4.07,4.579174,2.69,0.3333,0.292,1,0,1,51.33333,3,-1,0,0,0,0,1,1,0,2,15,0,10,-1,0.0649351,0.0426136,1,4.666667,47.9,16.26182,2.789628,1,0.274,29.6,18.4,1,1,1,1,0,0,1,0,1,0,1,1,3.6,0,0,0,0,0,0,1,1,0,0,0,0,1,150,1,0,0,0,0,0,0,0,1,1,0,0,0,10,11,0,0,0,0,,,,,,,0,1,1,2,0,1,0,2,4,0,0,2,0,1,0,1,2,2,Parl,1,0,1,2,2,Parl,1,80,1,0,0,0,0,0,6,1.2,1.7,2.3,-1,1.8,0.9,4.7,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.9,-0.0175325,1,0,0,-0.5,-0.1
8,806,Thors V,530911,560724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,1387,5,3.44,2.997,1.6,0.4038,0.5,1,0,1,71.15385,2,0,1,0,0,0,1,1,0,2,15,1,7,1,0.0342342,0.0381558,0,13.46154,90.39999,33.07967,3.142281,1,0.167,38.7,38.7,1,1,1,1,1,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,3,0,1,0,0,0,52,1,1,1,0,0,0,0,0,0,0,0,1,0,76,77,0,0,1,2,571,0,6,0,0,94,0,1,1,2,0,1,0,2,2,0,1,2,0,0,0,0,0,0,IC,0,0,0,0,0,IC,0.6697909,929,0,0,0,0,0,0,7.692307,2.5,-1.2,,14.8,,10.3,1.6,10.3,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-0.0140541,1,0,0,-6.3,5.3
