v001x,v002x,v003x,v004x,v005x,v006x,v007x,v008x,v009x,v010x,v011x,v012x,v013x,v014x,v015x,v016x,v017x,v018x,v019x,v020x,v021x,v022x,v023x,v024x,v025x,v026x,v027x,v028x,v029x,v030x,v031x,v032x,v033x,v034x,v035x,v036x,v037x,v038x,v039x,v040x,v041x,v042x,v043x,v044x,v045x,v046x,v047x,v048x,v049x,v050x,v051x,v052x,v053x,v054x,v055x,v056x,v057x,v058x,v059x,v060x,v061x,v062x,v063x,v064x,v065x,v066x,v067x,v068x,v069x,v070x,v071x,v072x,v073x,v074x,v075x,v076x,v077x,v078x,v079x,v080x,v081x,v082x,v083x,v084x,v085x,v086x,v087x,v088x,v089x,v090x,v091x,v092x,v093x,v094x,v095x,v096x,v097x,v098x,v099x,v100x,v101x,v102x,v103x,v104x,v105x,v106x,v107x,v108x,v109x,v110x,v111x,v112x,v113x,v114x,v218x,v219x,v220x,v221x,v222x,v223x,v224x,v225x,v226x,v227x,v228x,v229x,v230x,v231x,v232x,v233x,v234x,v235x,v236x,v237x,v238x,v239x,v240x,v241x,v242x,v243x,v244x,v245x,v246x,v247x,v248x,v249x,v250x,v251x,v252x,v253x,v254x,v255x,v256x,v257x,v258x,v259x,v260x,v261x,v262x,v263x,v264x,v265x,v266x,v267x,v268x,v269x,v270x,v271x,v272x,v273x,v274x,v275x,v276x,v277x,v278x,v279x,v280x
12,1218,Van Agt III,820529,820909,80,102,102,1,1,"CDA, D66",0,2,1,0,0,1,E,E,88888,3,3,88888,88888,3,44,88888,88888,17,88888,88888,48,88888,88888,88888,88888,1,2,3,88888,26,88888,88888,88888,CDA,150,65,43.33333,4.3,VVD,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,10,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,17,N,0,88888,1,"Parl, IC, CoC",IC,CoC,2,4,1,88888,1,0,88888,88888,88888,88888,88888,88888,0,0,0,1,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,0,0,1,1,1982,88888,88888,88888,88888,88888,88888,88888,88888,88888,-6.8,88888,88888,-1.4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-8.2,88888,88888,88888,88888,88888,1,0,0,88888,88888,1,3
12,1219,Lubbers I,821104,860521,80,1296,1296,1,1,"CDA, VVD",0,2,1,1,0,1,FE,FE,88888,3,3,88888,1,2,47,88888,88888,6,88888,88888,45,88888,88888,88888,1,1,2,3,88888,36,88888,88888,88888,CDA,150,81,54,4,VVD,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,12,1,"PvdA, CDA, VVD, D66",88888,88888,88888,88888,88888,88888,88888,88888,88888,57,POST,2,1,1,"Parl, IC, CoC",IC,CoC,2,4,1,3,1,0,20300,1,2,0,9,88,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1986,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5.2,88888,88888,88888,88888,88888,88888,88888,88888,-5.7,88888,88888,88888,-0.5,88888,88888,88888,88888,88888,4,0,0,88888,88888,0,88888
12,1220,Lubbers II,860714,890502,80,1409,1151,0.8168914123,0,"CDA, VVD",0,2,1,1,0,1,F,FE,88888,88888,1,88888,88888,2,52,88888,88888,9,88888,88888,54,88888,88888,88888,88888,1,1,3,88888,27,88888,88888,88888,CDA,150,81,54,3.5,VVD,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,8,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,52,POST,2,1,1,"Parl, IC, CoC",IC,CoC,2,4,1,3,1,0,15500,0,2,0,9,89,0,0,0,1,0,0,0,0,88888,1,VVD,L,0,0,0,0,0,1,13,Fiscal policy,0,0,1,1,1989,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0.7,88888,88888,88888,88888,88888,88888,88888,88888,-2.8,88888,88888,88888,-2.1,88888,88888,88888,88888,88888,12,1,1,88888,88888,1,3
12,1221,Lubbers III,891107,940503,80,1638,1638,1,1,"CDA, PvdA",0,2,1,1,0,1,FE,FE,88888,88888,88888,6,88888,88888,49,88888,88888,12,88888,88888,54,88888,88888,88888,1,2,1,3,88888,22,88888,88888,88888,CDA,150,103,68.66667,3.8,VVD,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,9,1,"CDA, PvdA, D66",88888,88888,88888,88888,88888,88888,88888,88888,88888,61,POST,2,1,1,"Parl, IC, CoC",IC,CoC,2,4,1,3,1,0,28450,0,2,0,1,97,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1994,88888,88888,88888,88888,88888,88888,-7.9,88888,88888,88888,88888,88888,-13.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-21,88888,88888,88888,88888,88888,5,0,0,88888,88888,0,88888
12,1222,Kok I,940822,980505,90,1355,1355,1,1,"PvdA, D66, VVD",0,3,1,1,0,1,F,FE,2,88888,88888,5,88888,88888,37,6,1,24,88888,88888,34,88888,88888,88888,3,2,3,2,88888,31,88888,88888,88888,CDA,150,92,61.33333,5.4,VVD,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,12,2,"PvdA, VVD, D66","PvdA, CDA, VVD, D66",88888,88888,88888,88888,88888,88888,88888,88888,111,POST,2,1,1,"Parl, IC, CoC",IC,CoC,2,4,1,3,1,0,16250,0,1,0,2,97,1,0,0,0,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1998,88888,88888,88888,88888,88888,88888,5,88888,88888,-6.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4.7,88888,88888,88888,3.2,88888,88888,88888,88888,88888,10,0,0,88888,88888,0,88888
12,1223,Kok II,980803,88888,90,1373,88888,88888,88888,"PvdA, D66, VVD",0,3,1,1,1,1,88888,88888,5,88888,88888,11,88888,88888,45,88888,88888,14,88888,88888,29,88888,88888,88888,88888,2,3,3,88888,38,88888,88888,88888,"D66, CDA",150,97,64.66666,4.9,VVD,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,9,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,87,POST,2,1,1,"Parl, IC, CoC",IC,CoC,2,4,1,3,1,0,36000,0,1,0,1,98,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,,,,88888,,,
13,1301,Gerhardsen II,451105,491010,40,1435,1435,1,1,A,0,1,0,1,0,1,FE,FE,11,88888,76,20,8,10,88888,25,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,76,50.66667,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1949,88888,88888,4.7,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4.7,88888,88888,88888,88888,88888,5,0,0,88888,88888,88888,88888
13,1302,Gerhardsen III,491010,511113,40,1463,764,0.5222146275,0,A,0,1,0,1,0,1,F,F,88888,88888,85,21,9,12,88888,23,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,85,56.66667,2.7,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,1,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,1,0,88888,88888,1,1,0,0,1953,88888,88888,1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,0,0,0,88888,88888,88888,88888
13,1303,Torp I,511119,531012,50,693,693,1,1,A,0,1,0,1,0,0,E,E,88888,88888,85,21,9,12,88888,23,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,85,56.66667,2.7,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,88888,88888,88888,1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1304,Torp II,531012,550114,50,1456,459,0.3152472527,0,A,0,1,0,1,0,1,F,F,3,88888,77,15,14,14,88888,27,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,77,51.33333,3.1,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,88888,0,0,88888,88888,88888,1,A,L,0,0,0,1,1,1,3,99999,0,1,1,0,1957,88888,88888,1.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1.6,88888,88888,88888,88888,88888,4,0,0,88888,88888,88888,88888
13,1305,Gerhardsen IV,550122,571007,50,989,989,1,1,A,0,1,0,1,0,0,E,E,3,88888,77,15,14,14,88888,27,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,77,51.33333,3.1,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,8,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,8888,88888,88888,1.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1.6,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1306,Gerhardsen V,571007,610911,50,1435,1435,1,1,A,0,1,0,1,0,1,FE,FE,1,88888,78,15,12,15,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,78,52,3,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1961,88888,88888,-1.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-1.5,88888,88888,88888,88888,88888,3,0,0,88888,88888,88888,88888
13,1307,Gerhardsen VI,610911,630827,60,1491,715,0.4795439302,0,A,0,1,0,0,0,1,F,F,88888,2,74,14,15,16,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,74,49.33333,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,88888,0,1,88888,88888,88888,0,88888,88888,0,0,0,1,1,1,5,accident,0,1,1,0,1965,88888,88888,-3.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-3.6,88888,88888,88888,88888,88888,4,1,0,88888,88888,88888,88888
13,1308,Lyng,630828,630921,60,775,24,0.0309677419,0,"H, SP, V, KRF",0,4,1,0,0,1,88888,N,88888,2,74,14,15,16,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,74,49.33333,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,IE,3,1,88888,88888,88888,88888,1,2,1,1,1,0,2941,0,0,0,0,100,0,0,0,88888,0,1,0,0,88888,0,88888,88888,0,0,0,1,0,1,3,99999,0,1,1,0,1965,88888,88888,88888,1.5,-1.5,0.6,88888,1.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1.7,88888,88888,88888,88888,88888,0,0,0,88888,88888,88888,88888
13,1309,Gerhardsen VII,630925,651011,60,747,747,1,1,A,0,1,0,0,0,1,E,E,88888,2,74,14,15,16,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,150,74,49.33333,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1965,88888,88888,-3.6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-3.6,88888,88888,88888,88888,88888,0,0,0,88888,88888,88888,88888
13,1310,Borten I,651012,690907,60,1426,1426,1,1,"SP, H, V, KRF",0,4,1,1,0,1,FE,FE,88888,2,68,18,13,18,88888,31,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,V,150,80,53.33333,3.5,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,16,"PRE, POST",4,1,88888,"IC, CaC",CaC,IC,1,2,1,3,1,1,4456,0,0,0,0,100,1,0,0,88888,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1969,88888,88888,88888,-1,1.3,0.6,88888,-1.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-0.6,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1311,Borten II,690907,710302,60,1491,541,0.362843729,0,"SP, H, V, KRF",0,4,1,1,0,1,F,F,88888,88888,74,13,14,20,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,V,150,76,50.66667,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,"PRE, POST",4,1,88888,"IC, CaC",CaC,IC,1,2,1,3,1,1,5996,0,0,0,0,100,0,0,0,88888,0,0,1,0,"SP, H, V, KRF",0,88888,88888,0,0,1,1,1,1,"4, 1",EC issues,0,1,1,0,1973,88888,88888,88888,-5.9,2.8,0.5,88888,-2.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-4.8,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1312,Bratteli I,710313,721007,70,944,574,0.6080508475,0,A,0,1,0,0,0,1,88888,N,88888,88888,74,13,14,20,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,V,150,74,49.33333,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,1,"H, SP, V, KRF",88888,88888,88888,88888,88888,88888,88888,88888,88888,11,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,1,0,88888,0,0,88888,88888,88888,0,88888,88888,1,0,1,0,0,1,4,EC referendum,1,1,0,0,1973,88888,88888,-11.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-11.2,88888,88888,88888,88888,88888,0,0,0,88888,88888,88888,88888
13,1313,Korvald,721018,731012,70,359,359,1,1,"KRF, SP, V",0,3,1,0,0,1,E,E,88888,88888,74,13,14,20,88888,29,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,V,150,47,31.33333,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,11,POST,2,1,88888,"Pca, CaC",CaC,Pca,1,2,1,1,1,0,2919,0,0,0,0,100,1,1,0,88888,0,0,0,0,88888,0,88888,88888,0,0,1,0,0,0,4,EC trade agreement,1,1,0,1,1973,88888,88888,88888,-5.9,2.8,0.5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2.6,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1314,Bratteli II,731016,760109,70,1461,815,0.5578370979,0,A,0,1,0,0,0,1,F,F,88888,16,62,2,20,21,1,29,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,155,62,40,4.1,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,8,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,88888,0,0,88888,88888,88888,1,A,L,0,0,0,0,1,0,88888,88888,0,1,1,0,1977,88888,88888,7,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,88888,88888,88888,88888,88888,7,0,0,88888,88888,88888,88888
13,1315,Nordli I,760115,770911,70,605,605,1,1,A,0,1,0,0,0,0,E,E,88888,16,62,2,20,21,1,29,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,155,62,40,4.1,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,8,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,88888,88888,88888,7,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1316,Nordli II,770911,810130,70,1492,1237,0.8290884718,0,A,0,1,0,0,0,1,FE,F,88888,2,76,2,22,12,88888,41,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,155,76,49.03226,3,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,1,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,1,0,88888,88888,1,1,0,0,1981,88888,88888,-5.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.1,88888,88888,88888,88888,88888,3,0,0,88888,88888,88888,88888
13,1317,Brundtland I,810204,811012,80,250,250,1,1,A,0,1,0,0,0,0,88888,E,88888,2,76,2,22,12,88888,41,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,A,155,76,49.03226,3,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,1,0,0,88888,0,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,88888,88888,88888,-5.1,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-5.1,88888,88888,88888,88888,88888,0,0,0,88888,88888,88888,88888
13,1318,Willoch I,811014,830601,80,1461,595,0.4072553046,0,H,0,1,0,0,0,1,F,F,88888,4,66,2,15,11,88888,53,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,KRF,155,53,34.19355,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,1,"H, KRF, SP",88888,88888,88888,88888,88888,88888,88888,88888,88888,5,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,0,0,88888,1,0,88888,88888,88888,0,88888,88888,0,0,0,0,0,1,"11, 14",99999,0,0,1,0,1985,88888,88888,88888,88888,88888,88888,88888,-1.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-1.3,88888,88888,88888,88888,88888,3,0,0,88888,88888,88888,88888
13,1319,Willoch II,830608,850908,80,823,823,1,1,"H, KRF, SP",0,3,1,1,0,1,E,E,88888,4,66,2,15,11,88888,53,4,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,KRF,155,79,50.96774,3.2,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,7,"PRE, POST",4,1,88888,IC,IC,IC,2,2,0,3,0,0,25137,0,3.5,0,0,96.5,1,0,0,88888,0,0,0,0,88888,0,88888,88888,0,0,0,0,0,0,88888,88888,1,0,0,1,1985,88888,88888,88888,88888,-0.6,-0.1,88888,-1.3,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-2,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
13,1320,Willoch III,850908,860502,80,1493,236,0.158070998,0,"H, KRF, SP",0,3,1,0,0,1,F,F,88888,6,71,88888,16,12,88888,50,2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,KRF,157,78,49.68153,3.1,A,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,6,0,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,0,"PRE, POST",4,1,88888,IC,IC,IC,2,2,0,3,0,1,31138,0,0,0,0,100,0,0,0,88888,0,1,0,0,88888,0,88888,88888,0,0,0,1,0,1,3,Austerity bill,0,1,1,0,1989,88888,88888,88888,88888,0.2,-0.1,88888,-8.2,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,-8.1,88888,88888,88888,88888,88888,1,0,0,88888,88888,88888,88888
